municipio_codigo|distrito_nombre|direccion_via_nombre|centro_tipo_descripcion|dat_codigo|direccion_codigo_postal|centro_titularidad|contacto_telefono2|contacto_telefono3|centro_tipo_desc_abreviada|direccion_numero|contacto_telefono1|centro_codigo|contacto_web|dat_nombre|centro_tipo_codigo|municipio_nombre|distrito_codigo|contacto_fax|direccion_coor_y|centro_titular|direccion_coor_x|direccion_via_tipo|centro_nombre|contacto_telefono4|contacto_email1|coord_x_centrica|coord_y_centrica|distancia_euclideana|ranking_ue
79|Fuencarral-El Pardo|de La Maso|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|5|28034|PÚBLICO|||CP INF-PRI|22|917345665|28038343|http://www.educa.madrid.org/cp.mirasierra.madrid|Madrid-Capital|14|Madrid|08|917350356|4482628.0|COMUNIDAD DE MADRID|439583.0|CALLE|MIRASIERRA||cp.mirasierra.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|8166.2810471514495|406.0
79|Fuencarral-El Pardo|de la Portera del Cura|INSTITUTO DE EDUCACIÓN SECUNDARIA|5|28034|PÚBLICO|917341876||IES|4|917346532|28038355|http://www.educa.madrid.org/ies.mirasierra.madrid|Madrid-Capital|42|Madrid|08|913720171|4482506.0|COMUNIDAD DE MADRID|439389.0|CALLE|MIRASIERRA||ies.mirasierra.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|8060.7623444352075|398.0
79|Hortaleza|de Benita Ávila|INSTITUTO DE EDUCACIÓN SECUNDARIA|5|28043|PÚBLICO|917594152||IES|3|917591114|28038367|http://www.educa.madrid.org/ies.tomasyvaliente.madrid|Madrid-Capital|42|Madrid|16|917594077|4479427.0|COMUNIDAD DE MADRID|444850.0|CALLE|FRANCISCO TOMAS Y VALIENTE||ies.tomasyvaliente.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|6817.200404702555|311.0
79|Chamberí|de Jesús Maestro|INSTITUTO DE EDUCACIÓN SECUNDARIA|5|28003|PÚBLICO|||IES|3|915544349|28038379|http://www.educa.madrid.org/ies.islasfilipinas.madrid|Madrid-Capital|42|Madrid|07|915537592|4476905.0|COMUNIDAD DE MADRID|439679.0|CALLE|ISLAS FILIPINAS||ies.islasfilipinas.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|2469.8283436874253|60.0
80||del Romero|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|4|28221|PÚBLICO|||CP INF-PRI|4|916396400|28038380|http://www.educa.madrid.org/cp.eltejar.majadahonda|Madrid-Oeste|14|Majadahonda||916390090|4481010.0|COMUNIDAD DE MADRID|427351.0|CALLE|EL TEJAR||cp.eltejar.majadahonda@educa.madrid.org|440157.3842874543|4474481.943970768|14374.247599048502|662.0
84||de Pablo Picasso|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|3|28840|PÚBLICO|||CP INF-PRI|30|916793444|28038392|http://www.educa.madrid.org/cp.picasso.mejorada|Madrid-Este|14|Mejorada del Campo||916793731|4472185.0|COMUNIDAD DE MADRID|458503.0|CALLE|PABLO PICASSO||cp.picasso.mejorada@educa.madrid.org|440157.3842874543|4474481.943970768|18488.84981488167|906.0
92||Orquídea|INSTITUTO DE EDUCACIÓN SECUNDARIA|2|28933|PÚBLICO|||IES|1|912360001|28038422|http://www.educa.madrid.org/ies.luisbunuel.mostoles|Madrid-Sur|42|Móstoles||912264142|4465805.0|COMUNIDAD DE MADRID|426493.0|CALLE|LUIS BUÑUEL||ies.luisbunuel.mostoles@educa.madrid.org|440157.3842874543|4474481.943970768|16186.560926493046|781.0
106||Leganés|INSTITUTO DE EDUCACIÓN SECUNDARIA|2|28981|PÚBLICO|||IES|38|916982811|28038446|http://www.educa.madrid.org/ies.narcismonturiol.parla|Madrid-Sur|42|Parla||916981510|4455055.0|COMUNIDAD DE MADRID|433938.0|CALLE|NARCIS MONTURIOL||ies.narcismonturiol.parla@educa.madrid.org|440157.3842874543|4474481.943970768|20398.208082044464|985.0
127||de España|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|4|28231|PÚBLICO|||CP INF-PRI|1|916393365|28038458|http://www.educa.madrid.org/cp.fernandodelosrios.lasrozas|Madrid-Oeste|14|Rozas de Madrid, Las||916346508|4481961.0|COMUNIDAD DE MADRID|426332.0|AVDA|FERNANDO DE LOS RIOS||cp.fernandodelosrios.lasrozas@educa.madrid.org|440157.3842874543|4474481.943970768|15718.700002995894|747.0
130||de Algorta|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|3|28830|PÚBLICO|||CP INF-PRI|s/n|916736531|28038461|http://www.educa.madrid.org/cp.tiernogalvan.sanfernando|Madrid-Este|14|San Fernando de Henares||916738816|4474321.0|COMUNIDAD DE MADRID|455465.0|AVDA|ENRIQUE TIERNO GALVAN||cp.tiernogalvan.sanfernando@educa.madrid.org|440157.3842874543|4474481.943970768|15308.461770037587|718.0
134||del Real|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|1|28703|PÚBLICO|||CP INF-PRI|114|916511311|28038471|http://www.educa.madrid.org/cp.fuentesanta.sansebastian|Madrid-Norte|14|San Sebastián de los Reyes||916515729|4489122.0|COMUNIDAD DE MADRID|447436.0|CALLE|FUENTE SANTA||cp.fuentesanta.sansebastian@educa.madrid.org|440157.3842874543|4474481.943970768|16349.602051119646|796.0
181||Castilla|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|2|28670|PRIVADO|||CPR INF-PRI-SEC|27|916162218|28038537||Madrid-Sur|72|Villaviciosa de Odón||916164410|4467347.0|EUROLENGUAS, S.A.|424695.0|AVDA|PAX-CASVI||casvi@casvi.es|439602.9362934363|4476838.754826255|17673.14273724094|380.0
79|Retiro|de O'Donnell|AULA HOSPITALARIA|5|28009|PÚBLICO|||A. HOSP.|50|915290334|28038550|http://www.educa.madrid.org/cpee.hospitalmaranon.madrid|Madrid-Capital|36|Madrid|03|915290334|4474717.0|COMUNIDAD DE MADRID|443067.0|CALLE|HOSPITAL GREGORIO MARAÑON||cpee.hospitalmaranon.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|2919.0948822488135|79.0
7||de Pablo Iglesias|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|2|28922|PRIVADO CONCERTADO|||CPR INF-PRI-SEC|s/n|916437173|28038562|http://www.colegioalkor.com|Madrid-Sur|72|Alcorcón|||4466135.0|PROSCIENCIA, SDAD. COOP. MADRILEÑA|428753.0|AVDA|ALKOR||cc.alkor.alcorcon@educa.madrid.org|440264.7489361702|4474293.580851064|14109.670622405212|363.0
58||de Castilla la Vieja|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|2|28941|PRIVADO CONCERTADO|691489008||CPR INF-PRI-SEC|18|916157608|28038586|http://www.colegionile.es|Madrid-Sur|72|Fuenlabrada|||4460756.0|N.I.L.E., SOCIEDAD COOPERATIVA MADRILEÑA|431682.0|CALLE|N.I.L.E.||cc.nile.fuenlabrada@educa.madrid.org|440264.7489361702|4474293.580851064|16029.026002862023|382.0
58||Gerona|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|2|28945|PRIVADO CONCERTADO|||CPR INF-PRI-SEC|4|916155866|28038598|http://www.educa.madrid.org/cc.altamira.fuenlabrada|Madrid-Sur|72|Fuenlabrada|||4460814.0|ALTAMIRA DE FUENLABRADA SDAD.COOP. MADRILEÑA|432760.0|CALLE|ALTAMIRA||cc.altamira.fuenlabrada@educa.madrid.org|440264.7489361702|4474293.580851064|15427.908364886038|370.0
130||Jean Paul Sartre|INSTITUTO DE EDUCACIÓN SECUNDARIA|3|28830|PÚBLICO|916699400||IES|s/n|916723539|28038616|http://www.educa.madrid.org/ies.jaimeferran.sanfernando|Madrid-Este|42|San Fernando de Henares||916698517|4473919.0|COMUNIDAD DE MADRID|455798.0|AVDA|JAIME FERRAN CLUA||ies.jaimeferran.sanfernando@educa.madrid.org|440157.3842874543|4474481.943970768|15650.743298059524|739.0
49||de la Cañada|CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS|3|28823|PÚBLICO|||CEPA|44|916726226|28038631|http://www.educa.madrid.org/cepa.coslada|Madrid-Este|31|Coslada||916746049|4475766.0|COMUNIDAD DE MADRID|454342.0|AVDA|COSLADA||cepa.coslada@educa.madrid.org|440157.3842874543|4474481.943970768|14242.616430937323|655.0
45||de Eulogio Carrasco|CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS|1|28770|PÚBLICO|918463617||CEPA|s/n|918458620|28038641|http://www.educa.madrid.org/cepa.colmenarviejo|Madrid-Norte|31|Colmenar Viejo||918463617|4501117.0|COMUNIDAD DE MADRID|435077.0|PLAZA|COLMENAR VIEJO||cepa.colmenarviejo@educa.madrid.org|440157.3842874543|4474481.943970768|27115.245051235517|1166.0
113||del Raso Rodela|CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS|2|28320|PÚBLICO|||CEPA|6|912483809|28038665|http://www.educa.madrid.org/cepa.pinto|Madrid-Sur|31|Pinto||916912912|4454756.0|COMUNIDAD DE MADRID|440285.0|PLAZA|MARIANO JOSE DE LARRA||cepa.pinto@educa.madrid.org|440157.3842874543|4474481.943970768|19726.35676722791|950.0
79|Usera|de Fernando Ortiz|CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS|5|28041|PÚBLICO|||CEPA|2|915651055|28038689|http://www.educa.madrid.org/cepa.daoizyvelarde.madrid|Madrid-Capital|31|Madrid|12|915697036|4468789.0|COMUNIDAD DE MADRID|440335.0|CALLE|DAOIZ Y VELARDE||cepa.daoizyvelarde.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|5695.714037383228|238.0
79|Latina|de Mirabel|INSTITUTO DE EDUCACIÓN SECUNDARIA|5|28044|PÚBLICO|917054656||IES|22|917054289|28038801|http://www.educa.madrid.org/ies.mariademolina.madrid|Madrid-Capital|42|Madrid|10|917054611|4469968.0|COMUNIDAD DE MADRID|433785.0|CALLE|MARIA DE MOLINA||ies.mariademolina.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|7809.159473222794|379.0
79|Fuencarral-El Pardo|de Joaquín Lorenzo|INSTITUTO DE EDUCACIÓN SECUNDARIA|5|28035|PÚBLICO|913866587||IES|2|913732052|28038823|http://www.educa.madrid.org/ies.newton.madrid|Madrid-Capital|42|Madrid|08|913732177|4480509.0|COMUNIDAD DE MADRID|438746.0|CALLE|ISAAC NEWTON||ies.newton.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|6190.105813827203|271.0
6||de Francisco Chico Mendes|INSTITUTO DE EDUCACIÓN SECUNDARIA|1|28108|PÚBLICO|916620536||IES|3|916620443|28038847|http://www.educa.madrid.org/ies.severoochoa.alcobendas|Madrid-Norte|42|Alcobendas||916612579|4486071.0|COMUNIDAD DE MADRID|444569.0|CALLE|SEVERO OCHOA||ies.severoochoa.alcobendas@educa.madrid.org|440157.3842874543|4474481.943970768|12400.345674369875|596.0
7||de la Paz|INSTITUTO DE EDUCACIÓN SECUNDARIA|2|28924|PÚBLICO|916118754||IES|6|916118712|28038859|http://www.educa.madrid.org/ies.parquelisboa.alcorcon|Madrid-Sur|42|Alcorcón||916120200|4467006.0|COMUNIDAD DE MADRID|431036.0|CALLE|PARQUE DE LISBOA||ies.parquelisboa.alcorcon@educa.madrid.org|440157.3842874543|4474481.943970768|11793.616475597186|560.0
58||de Zaragoza|INSTITUTO DE EDUCACIÓN SECUNDARIA|2|28941|PÚBLICO|916062573||IES|8|916062508|28038860|http://www.educa.madrid.org/ies.laserna.fuenlabrada|Madrid-Sur|42|Fuenlabrada||916974533|4460914.0|COMUNIDAD DE MADRID|432507.0|CALLE|LA SERNA||ies.laserna.fuenlabrada@educa.madrid.org|440157.3842874543|4474481.943970768|15576.183208335136|734.0
74||Castelo Branco|INSTITUTO DE EDUCACIÓN SECUNDARIA|2|28917|PÚBLICO|||IES|4|916197912|28038872|http://www.educa.madrid.org/ies.lafortuna.leganes|Madrid-Sur|42|Leganés||916105228|4467967.0|COMUNIDAD DE MADRID|433432.0|CALLE|LA FORTUNA||ies.lafortuna.leganes@educa.madrid.org|440157.3842874543|4474481.943970768|9363.508357244133|472.0
92||de Alcorcón|INSTITUTO DE EDUCACIÓN SECUNDARIA|2|28936|PÚBLICO|||IES|1|916462125|28038884|http://www.educa.madrid.org/ies.claracampoamor.mostoles|Madrid-Sur|42|Móstoles||916470309|4464739.0|COMUNIDAD DE MADRID|427507.0|AVDA|CLARA CAMPOAMOR||ies.claracampoamor.mostoles@educa.madrid.org|440157.3842874543|4474481.943970768|15967.378615094935|766.0
92||del Pintor Velázquez|INSTITUTO DE EDUCACIÓN SECUNDARIA|2|28935|PÚBLICO|916170573||IES|25|916170563|28038896|http://www.educa.madrid.org/ies.velazquez.mostoles|Madrid-Sur|42|Móstoles||916175923|4464810.0|COMUNIDAD DE MADRID|425918.0|CALLE|VELAZQUEZ||ies.velazquez.mostoles@educa.madrid.org|440157.3842874543|4474481.943970768|17213.557594508806|848.0
106||de la Cantueña|INSTITUTO DE EDUCACIÓN SECUNDARIA|2|28982|PÚBLICO|||IES|s/n|916986111|28038902|http://www.educa.madrid.org/ies.manuelelkinpatarroyo.parla|Madrid-Sur|42|Parla||916054219|4455095.0|COMUNIDAD DE MADRID|435044.0|CMNO|MANUEL ELKIN PATARROYO||ies.manuelelkinpatarroyo.parla@educa.madrid.org|440157.3842874543|4474481.943970768|20049.945022290554|961.0
115||del Monte|INSTITUTO DE EDUCACIÓN SECUNDARIA|4|28223|PÚBLICO|917155861||IES|16|917155811|28038914|http://www.educa.madrid.org/ies.camilojosecela.pozuelodealarcon|Madrid-Oeste|42|Pozuelo de Alarcón||913529511|4476825.0|COMUNIDAD DE MADRID|430486.0|AVDA|CAMILO JOSE CELA||ies.camilojosecela.pozuelodealarcon@educa.madrid.org|440157.3842874543|4474481.943970768|9951.160012367376|499.0
161||Herencia|INSTITUTO DE EDUCACIÓN SECUNDARIA|2|28341|PÚBLICO|||IES|s/n|918018490|28038926|http://www.educa.madrid.org/ies.villadevaldemoro.valdemoro|Madrid-Sur|42|Valdemoro||918953396|4448986.0|COMUNIDAD DE MADRID|441876.0|CALLE|VILLA DE VALDEMORO||ies.villadevaldemoro.valdemoro@educa.madrid.org|440157.3842874543|4474481.943970768|25553.8020444696|1107.0
22||de Isabel de Farnesio|ESCUELA MUNICIPAL DE MÚSICA|4|28660|PÚBLICO|916341996||E MUN.MUSICA|16|916326035|28038951|http://www.educa.madrid.org/em.carlossoto.boadilla|Madrid-Oeste|185|Boadilla del Monte||916331484|4472848.0|AYUNTAMIENTO|424709.0|AVDA|LUIGI BOCCHERINI||em.carlossoto.boadilla@educa.madrid.org|440157.3842874543|4474481.943970768|15534.553421082737|732.0
22||del Monte Almenara|CENTRO AUTORIZADO ELEMENTAL DE MÚSICA|4|28660|PRIVADO|||CAU EL MUS|s/n|916331711|28038963|http://www.colegiomirabal.com|Madrid-Oeste|137|Boadilla del Monte|||4474654.0|MIRABAL SCHOOL, S.L.|423200.0|CALLE|MIRABAL||musica@colegiomirabal.com|439602.9362934363|4476838.754826255|16547.793590003894|360.0
79|Moncloa-Aravaca|de Tutor|CENTRO AUTORIZADO PROFESIONAL DE MÚSICA|5|28008|PRIVADO|659836742||CAU PROF MUS|52|915495036|28038987||Madrid-Capital|138|Madrid|09||4475848.0|ALFREDO GONZALEZ PONT|439113.0|CALLE|PROGRESO MUSICAL||progresomusical@telefonica.net|439602.9362934363|4476838.754826255|1105.2749419822794|11.0
6||de la Isla de Córcega|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|1|28100|PÚBLICO|||CP INF-PRI|3|916618907|28039013|http://www.educa.madrid.org/cp.parquecataluna.alcobendas|Madrid-Norte|14|Alcobendas||916629291|4488120.0|COMUNIDAD DE MADRID|445916.0|CALLE|PARQUE DE CATALUÑA||cp.parquecataluna.alcobendas@educa.madrid.org|440157.3842874543|4474481.943970768|14803.993622710577|685.0
13||de las Moreras|INSTITUTO DE EDUCACIÓN SECUNDARIA|2|28300|PÚBLICO|||IES|28|918920298|28039037|http://www.educa.madrid.org/ies.alpajes.aranjuez|Madrid-Sur|42|Aranjuez||918920522|4431819.0|COMUNIDAD DE MADRID|449352.0|CALLE|ALPAJES||ies.alpajes.aranjuez@educa.madrid.org|440157.3842874543|4474481.943970768|43642.49931379117|1458.0
58||Cuzco|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|2|28945|PÚBLICO|630119726||CP INF-PRI|17|916066605|28039074|http://www.educa.madrid.org/cp.perezgaldos.fuenlabrada|Madrid-Sur|14|Fuenlabrada||914920504|4460206.0|COMUNIDAD DE MADRID|433076.0|CALLE|BENITO PEREZ GALDOS||cp.perezgaldos.fuenlabrada@educa.madrid.org|440157.3842874543|4474481.943970768|15935.764170039216|759.0
65||Campos de Castilla|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|2|28909|PÚBLICO|||CP INF-PRI|4|916847034|28039086|http://www.educa.madrid.org/cp.julianbesteiro.getafe|Madrid-Sur|14|Getafe||916096652|4463906.0|COMUNIDAD DE MADRID|444052.0|CALLE|JULIAN BESTEIRO||cp.julianbesteiro.getafe@educa.madrid.org|440157.3842874543|4474481.943970768|11270.25387563329|542.0
73||Valdehondillo|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|2|28970|PÚBLICO|||CP INF-PRI|1|916040800|28039104|http://www.educa.madrid.org/cp.campohermoso.humanes|Madrid-Sur|14|Humanes de Madrid||916042692|4456499.0|COMUNIDAD DE MADRID|430266.0|CALLE|CAMPOHERMOSO||cp.campohermoso.humanes@educa.madrid.org|440157.3842874543|4474481.943970768|20523.785152302466|990.0
79|Fuencarral-El Pardo|de Somontes al Palacio de la Quinta|COLEGIO DE EDUCACIÓN ESPECIAL|5|28048|PÚBLICO|913761769||CP EE|1|913760579|28039116|http://www.educa.madrid.org/cpee.laquinta.madrid|Madrid-Capital|20|Madrid|08|913760400|4482770.0|AYUNTAMIENTO|436331.0|CTRA|LA QUINTA||cpee.laquinta.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|9128.69593419398|467.0
80||del Romero|INSTITUTO DE EDUCACIÓN SECUNDARIA|4|28221|PÚBLICO|916396550||IES|2|916396611|28039128|http://www.educa.madrid.org/ies.mariadezayas.majadahonda|Madrid-Oeste|42|Majadahonda||916396742|4481027.0|COMUNIDAD DE MADRID|427303.0|CALLE|MARIA DE ZAYAS Y SOTOMAYOR||ies.mariadezayas.majadahonda@educa.madrid.org|440157.3842874543|4474481.943970768|14424.73409929421|665.0
92||Moraleja de Enmedio|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|2|28935|PÚBLICO|||CP INF-PRI|21|916458911|28039131|http://www.educa.madrid.org/cp.ciudadderoma.mostoles|Madrid-Sur|14|Móstoles||916458911|4463114.0|COMUNIDAD DE MADRID|426295.0|CALLE|CIUDAD DE ROMA||cp.ciudadderoma.mostoles@educa.madrid.org|440157.3842874543|4474481.943970768|17927.516511094767|885.0
92||del Pintor Murillo|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|2|28933|PÚBLICO|||CP INF-PRI|32|916173359|28039153|http://www.educa.madrid.org/cp.gabrielcelaya.mostoles|Madrid-Sur|14|Móstoles||916173359|4464256.0|COMUNIDAD DE MADRID|425859.0|CALLE|GABRIEL CELAYA||cp.gabrielcelaya.mostoles@educa.madrid.org|440157.3842874543|4474481.943970768|17578.786173254455|871.0
134||de Valencia|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|1|28702|PÚBLICO|||CP INF-PRI|1|916587325|28039165|http://www.educa.madrid.org/cp.tiernogalvan.sansebastian|Madrid-Norte|14|San Sebastián de los Reyes||916530590|4489564.0|COMUNIDAD DE MADRID|446614.0|AVDA|ENRIQUE TIERNO GALVAN||cp.tiernogalvan.sansebastian@educa.madrid.org|440157.3842874543|4474481.943970768|16405.983680608482|802.0
148||Londres|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|3|28850|PÚBLICO|||CP INF-PRI|44|916763633|28039177|http://www.educa.madrid.org/cp.ramoncarande.torrejondeardoz|Madrid-Este|14|Torrejón de Ardoz||916777779|4479077.0|COMUNIDAD DE MADRID|460524.0|CALLE|RAMON CARANDE||cp.ramoncarande.torrejondeardoz@educa.madrid.org|440157.3842874543|4474481.943970768|20878.543423675335|1001.0
115||Diamante|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|4|28224|PÚBLICO|913524570|913512005|CP INF-PRI|s/n|913524797|28039244|http://www.educa.madrid.org/cp.lasacacias.pozuelodealarcon|Madrid-Oeste|14|Pozuelo de Alarcón||917141380|4476853.0|COMUNIDAD DE MADRID|432276.0|CALLE|LAS ACACIAS||cp.lasacacias.pozuelodealarcon@educa.madrid.org|440157.3842874543|4474481.943970768|8230.317428889972|410.0
130||de Ramón y Cajal|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|3|28830|PÚBLICO|||CP INF-PRI|9|916742336|28039256|http://www.educa.madrid.org/cp.eljarama.sanfernando|Madrid-Este|14|San Fernando de Henares||916742341|4475223.0|COMUNIDAD DE MADRID|454583.0|CALLE|EL JARAMA||cp.eljarama.sanfernando@educa.madrid.org|440157.3842874543|4474481.943970768|14444.637507549529|666.0
6||del Camino Ancho|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|1|28109|PRIVADO|916501614||CPR INF-PRI-SEC|83|916501790|28039268|http://www.educa.madrid.org/cpr.lossauces-lamoraleja.alcobendas|Madrid-Norte|72|Alcobendas||916505719|4486604.0|ADELLIS, S.A.(3-9-90 BOE 20-9-90)|446779.0|CALLE|LOS SAUCES||secretaria@colegiolossauces.com|439602.9362934363|4476838.754826255|12118.411761613334|303.0
58||de las Comarcas|COLEGIO DE EDUCACIÓN ESPECIAL|2|28941|PÚBLICO|||CP EE|2|916151198|28039323|http://www.educa.madrid.org/cpee.juanveintitres.fuenlabrada|Madrid-Sur|20|Fuenlabrada||916065006|4461041.0|COMUNIDAD DE MADRID|432355.0|AVDA|JUAN XXIII||cpee.juanveintitres.fuenlabrada@educa.madrid.org|440157.3842874543|4474481.943970768|15541.434148573051|733.0
47||Dehesa Boyal|COLEGIO DE EDUCACIÓN ESPECIAL|4|28400|PÚBLICO|918515953||CP EE|s/n|918511641|28039335|http://www.educa.madrid.org/cpee.penalara.colladovillalba|Madrid-Oeste|20|Collado Villalba||918511641|4499161.0|COMUNIDAD DE MADRID|415416.0|CALLE|PEÑALARA||cpee.penalara.colladovillalba@educa.madrid.org|440157.3842874543|4474481.943970768|34945.55626905192|1345.0
115||Huertas|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|4|28223|PÚBLICO|913515231||CP INF-PRI|13|917155847|28039347|http://www.educa.madrid.org/cp.infantaelena.pozuelodealarcon|Madrid-Oeste|14|Pozuelo de Alarcón||917155847|4476781.0|COMUNIDAD DE MADRID|430656.0|CMNO|INFANTA ELENA||cp.infantaelena.pozuelodealarcon@educa.madrid.org|440157.3842874543|4474481.943970768|9775.579880673706|491.0
45||de Miguel de Cervantes|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|1|28770|PÚBLICO|918484075||CP INF-PRI|7|918455004|28039359|http://www.educa.madrid.org/cp.machado.colmenarviejo|Madrid-Norte|14|Colmenar Viejo||918457333|4501688.0|COMUNIDAD DE MADRID|434342.0|CALLE|ANTONIO MACHADO||cp.machado.colmenarviejo@educa.madrid.org|440157.3842874543|4474481.943970768|27820.643038515358|1178.0
79|Moncloa-Aravaca|del Comandante Fortea|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|5|28008|PÚBLICO|915420841||CP INF-PRI|71|915418978|28039360|http://www.educa.madrid.org/cp.eeuu.madrid|Madrid-Capital|14|Madrid|09|915594699|4475602.0|COMUNIDAD DE MADRID|437764.0|PASEO|EE.UU. DE AMERICA-HUARTE DE SAN JUAN||cp.eeuu.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|2642.5014391770146|67.0
79|Villaverde|del Bismuto|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|5|28021|PÚBLICO|||CP INF-PRI|1|917950766|28039372|http://www.educa.madrid.org/cp.luz.madrid|Madrid-Capital|14|Madrid|17|917975020|4466159.0|COMUNIDAD DE MADRID|440056.0|CALLE|NUESTRA SEÑORA DE LA LUZ||cp.luz.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|8323.561444134499|414.0
903||Embarcaciones|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|1|28760|PÚBLICO|||CP INF-PRI|34|918032957|28039384|http://www.educa.madrid.org/cp.tiernogalvan.trescantos|Madrid-Norte|14|Tres Cantos||918032957|4494635.0|COMUNIDAD DE MADRID|440554.0|SECT|TIERNO GALVAN||cp.tiernogalvan.trescantos@educa.madrid.org|440157.3842874543|4474481.943970768|20156.95838515353|968.0
65||de las Ciudades|ESCUELA MUNICIPAL DE MÚSICA|2|28903|PÚBLICO|||E MUN.MUSICA|37|916826195|28039396|http://www.educa.madrid.org/em.maestrogombau.getafe|Madrid-Sur|185|Getafe||916839846|4462690.0|AYUNTAMIENTO|439543.0|AVDA|MAESTRO GOMBAU||em.maestrogombau.getafe@educa.madrid.org|440157.3842874543|4474481.943970768|11807.938459460118|563.0
79|Fuencarral-El Pardo|de Alicia Baena|ESCUELA INFANTIL PRIVADA|5|28035|PRIVADO|||EIPR|19|913167443|28039402|http://www.escuelainfantileduka.com|Madrid-Capital|8|Madrid|08||4481341.0|ESCUELA INFANTIL EDUKA, S.A.L.|438407.0|CALLE|EDUKA, ESCUELA INFANTIL||escuelaeduka@gmail.com|439602.9362934363|4476838.754826255|4658.37688712141|112.0
79|Latina|de Escalona|CENTRO AUTORIZADO ELEMENTAL DE MÚSICA|5|28024|PRIVADO|670663116||CAU EL MUS|61|915186414|28039414||Madrid-Capital|137|Madrid|10||4472036.0|JUAN JOSE MARCHANTE SERRA|435341.0|CALLE|SERRA||musicalserra@gmail.com|439602.9362934363|4476838.754826255|6421.102311163278|198.0
92||Canarias|CONSERVATORIO PROFESIONAL DE MÚSICA|2|28931|PÚBLICO|||CPROF MUS|10|916647690|28039441|http://www.educa.madrid.org/cpm.rodolfohalffter.mostoles|Madrid-Sur|131|Móstoles||916647670|4464113.0|AYUNTAMIENTO|426850.0|CALLE|RODOLFO HALFFTER||cpm.rodolfohalffter.mostoles@educa.madrid.org|440157.3842874543|4474481.943970768|16870.13561424173|826.0
7||Nueva|CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA|2|28921|PRIVADO CONCERTADO|916430580||CPR FPE|2|916438326|28039529|http://www.educa.madrid.org/cc.juanxxiii.alcorcon|Madrid-Sur|58|Alcorcón||916438326|4466681.0|JUAN XXIII, S.A.|429722.0|CALLE|JUAN XXIII||cc.juanxxiii.alcorcon@educa.madrid.org|440264.7489361702|4474293.580851064|13003.881818330437|358.0
79|Hortaleza|de Canillas|CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA|5|28043|PRIVADO CONCERTADO|913889125||CPR ES|43|913002420|28039657|https://santarosadelimamadrid.es|Madrid-Capital|45|Madrid|16|913002420|4479396.0|NUEVO SANTA ROSA DE LIMA, S.L.|445153.0|CTRA|SANTA ROSA DE LIMA||cc.santarosadelima.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|7066.093661597008|262.0
